transaction_id,timestamp,amount,merchant_category,transaction_location,device_type,payment_type,customer_age,days_since_last_transaction,transaction_frequency,average_transaction_amount,is_weekend,is_night,distance_from_home,previous_fraud_flag,is_fraud
808,303,473.42,Clothing,New York,Web,Credit Card,44,16,16,253.47,0,1,1.56,1,0
809,82559,535.82,Electronics,Houston,In-store,Bank Transfer,32,19,7,262.37,0,0,93.39,1,1
810,56,179.27,Dining,New York,In-store,Debit Card,45,5,6,104.68,0,1,80.98,0,0
811,8718,312.96,Clothing,Houston,Web,Debit Card,54,18,5,410.11,0,0,83.72,0,0
812,28700,231.02,Clothing,Seattle,Mobile,Bank Transfer,36,4,3,280.04,0,0,9.33,0,0
813,73687,206.98,Grocery,Seattle,Mobile,Credit Card,43,9,12,82.92,0,1,73.88,0,1
814,67662,638.32,Grocery,Chicago,In-store,Debit Card,69,8,15,387.76,0,1,95.99,1,0
815,44248,257.63,Entertainment,Chicago,Web,Debit Card,43,26,10,467.57,1,1,67.85,0,0
816,16749,632.38,Grocery,Houston,Web,Debit Card,42,12,19,474.71,0,1,57.06,1,0
817,4622,59.4,Grocery,Los Angeles,Mobile,Bank Transfer,43,18,16,197.13,1,1,94.56,1,0
818,15035,142.63,Grocery,New York,Mobile,Debit Card,43,20,11,85.05,1,1,44.29,1,0
819,5127,275.27,Entertainment,New York,Mobile,Debit Card,63,23,8,268.83,0,0,59.93,0,0
820,5123,597.45,Dining,Chicago,Web,Debit Card,45,5,3,74.05,0,0,47.63,0,1
821,18031,676.17,Dining,Houston,Mobile,Debit Card,66,3,7,468.31,1,0,93.28,1,0
822,82839,443.27,Grocery,New York,Mobile,Credit Card,35,23,7,108.12,0,1,7.61,1,0
823,84718,446.35,Entertainment,New York,In-store,Bank Transfer,49,26,14,141.33,0,1,50.11,1,0
824,55659,724.79,Dining,Los Angeles,Mobile,Bank Transfer,70,2,2,215.19,1,1,68.7,1,0
825,38639,16.81,Clothing,San Francisco,Mobile,Credit Card,20,2,10,203.92,1,0,79.19,0,0
826,67068,341.75,Dining,Chicago,Web,Credit Card,19,3,19,401.44,1,0,58.3,1,0
827,34675,818.89,Dining,Chicago,Web,Bank Transfer,50,24,9,239.03,0,1,90.89,0,0
828,35855,603.62,Entertainment,San Francisco,In-store,Debit Card,59,4,16,101.97,0,1,94.2,0,0
829,46272,337.89,Clothing,New York,Mobile,Debit Card,36,7,19,148.26,1,1,6.43,0,1
830,73689,905.62,Entertainment,Los Angeles,In-store,Bank Transfer,34,15,18,264.37,0,1,40.24,0,0
831,38519,772.85,Grocery,Los Angeles,Web,Debit Card,61,21,9,90.78,1,0,2.35,1,1
832,10268,265.63,Travel,Chicago,In-store,Credit Card,50,2,16,313.59,0,0,32.94,0,0
833,1063,645.64,Dining,Los Angeles,Web,Debit Card,29,30,13,291.56,1,0,53.69,1,0
834,50449,596.15,Travel,Seattle,In-store,Debit Card,66,23,10,363.06,0,1,91.08,0,0
835,6230,401.79,Entertainment,San Francisco,In-store,Debit Card,20,11,14,470.1,1,0,84.66,1,0
836,56794,367.59,Entertainment,New York,Mobile,Bank Transfer,60,24,12,457.88,0,1,12.75,1,0
837,47916,344.22,Entertainment,Seattle,In-store,Credit Card,66,7,19,474.12,0,1,9.3,1,0
838,4633,617.54,Travel,San Francisco,Mobile,Debit Card,43,12,7,137.46,1,1,58.93,1,0
839,3597,442.97,Entertainment,Houston,Mobile,Bank Transfer,52,3,15,83.15,0,0,53.21,1,0
840,6169,832.03,Grocery,Chicago,Mobile,Debit Card,25,13,16,165.09,0,0,26.64,0,0
841,7562,669.93,Entertainment,Los Angeles,Mobile,Credit Card,69,13,8,449.64,1,1,89.95,1,0
842,73795,70.86,Electronics,Houston,In-store,Debit Card,53,12,10,486.59,0,0,92.74,0,0
843,82153,640.53,Travel,Los Angeles,Web,Credit Card,70,26,4,432.48,0,1,40.26,1,0
844,26735,271.88,Electronics,Seattle,Web,Debit Card,24,5,19,72.81,0,1,89.03,0,0
845,6372,593.22,Entertainment,New York,Web,Credit Card,63,16,19,474.77,1,1,38.39,0,0
846,26070,680.45,Grocery,New York,In-store,Debit Card,63,3,15,223.21,1,0,73.68,0,0
847,79906,231.6,Dining,New York,Mobile,Credit Card,53,7,14,24.47,1,0,47.59,1,0
848,12911,457.4,Clothing,Los Angeles,Web,Debit Card,33,16,1,232.35,1,1,12.26,0,0
849,73480,191.13,Clothing,Houston,In-store,Debit Card,41,2,16,42.11,1,0,92.79,1,0
850,77736,53.29,Entertainment,New York,Mobile,Bank Transfer,18,16,10,281.06,0,0,45.41,1,0
851,81265,379.1,Grocery,Houston,Web,Bank Transfer,66,8,19,182.51,0,0,73.45,0,0
852,23276,363.58,Travel,Los Angeles,Mobile,Credit Card,42,1,3,247.25,1,0,36.72,0,0
853,72275,995.49,Electronics,Seattle,Web,Debit Card,27,24,5,314.32,0,1,1.89,1,0
854,81450,446.91,Electronics,Houston,Web,Credit Card,33,12,9,437.02,0,0,10.05,1,0
855,60005,334.24,Electronics,Seattle,Web,Bank Transfer,33,19,18,337.71,0,1,49.62,1,0
856,62982,580.89,Travel,Los Angeles,Mobile,Credit Card,25,1,11,228.34,0,1,69.0,1,0
857,84660,89.68,Clothing,Los Angeles,In-store,Credit Card,46,19,16,413.33,1,0,33.47,1,0
858,54554,961.7,Grocery,Chicago,Mobile,Bank Transfer,56,27,2,454.68,1,1,69.55,1,0
859,48448,635.33,Travel,Los Angeles,Web,Debit Card,45,10,12,77.48,0,1,69.86,0,0
860,34530,755.08,Electronics,Los Angeles,Mobile,Credit Card,23,26,6,275.33,0,0,70.39,1,0
861,75704,171.31,Entertainment,San Francisco,In-store,Bank Transfer,33,25,11,156.57,1,1,49.25,1,0
862,76091,410.07,Dining,New York,Mobile,Debit Card,37,21,8,42.59,0,1,91.49,0,0
863,17261,423.27,Travel,Chicago,In-store,Bank Transfer,33,14,12,340.9,0,0,48.92,0,0
864,3813,821.98,Travel,Chicago,In-store,Credit Card,24,10,2,434.13,0,0,45.03,0,0
865,28025,2.24,Grocery,Chicago,Mobile,Debit Card,58,22,9,98.19,1,0,19.94,1,0
866,58657,301.55,Grocery,San Francisco,Web,Debit Card,31,2,15,409.96,1,0,30.77,0,0
867,27286,981.26,Travel,Seattle,In-store,Bank Transfer,60,2,2,429.63,0,0,4.23,0,0
868,1606,475.41,Electronics,Los Angeles,Mobile,Bank Transfer,43,27,1,458.88,0,1,63.35,1,0
869,71159,383.14,Dining,New York,In-store,Bank Transfer,43,25,10,147.34,0,1,24.85,1,0
870,72304,120.71,Grocery,Houston,Web,Debit Card,31,11,2,453.9,0,0,30.42,1,0
871,27140,974.19,Electronics,Seattle,Mobile,Debit Card,24,23,12,173.92,0,0,77.08,1,0
872,77150,21.01,Entertainment,Los Angeles,Mobile,Credit Card,50,4,8,285.12,0,1,32.72,0,0
873,56139,737.44,Grocery,San Francisco,Mobile,Debit Card,43,19,5,44.24,1,0,24.22,1,0
874,76126,768.83,Electronics,Los Angeles,Web,Credit Card,62,6,1,41.06,1,0,16.91,0,0
875,13919,244.41,Electronics,Los Angeles,In-store,Bank Transfer,37,6,15,365.78,0,1,77.49,1,0
876,85656,671.89,Dining,San Francisco,Mobile,Bank Transfer,20,12,6,233.35,1,1,12.97,0,0
877,27447,93.84,Dining,Chicago,In-store,Debit Card,69,8,12,143.02,0,1,45.38,1,0
878,13047,257.79,Entertainment,Chicago,In-store,Bank Transfer,21,24,8,111.4,0,0,50.69,1,0
879,24819,788.11,Electronics,New York,Web,Bank Transfer,43,20,13,341.58,1,1,68.74,1,0
880,4325,864.82,Clothing,New York,Mobile,Debit Card,28,12,19,20.19,1,0,63.33,0,0
881,76324,608.88,Electronics,Chicago,In-store,Credit Card,19,11,1,406.83,0,1,81.07,0,0
882,9112,507.33,Dining,Seattle,Mobile,Debit Card,31,12,11,58.04,0,0,4.48,0,0
883,38111,160.14,Clothing,Houston,Mobile,Credit Card,61,23,1,111.92,1,0,29.64,1,0
884,16390,64.05,Grocery,Los Angeles,Web,Debit Card,47,9,8,205.39,1,0,28.01,0,0
885,41428,118.53,Grocery,Houston,Mobile,Debit Card,66,0,5,252.73,0,1,14.6,1,0
886,79580,228.13,Travel,Los Angeles,Mobile,Bank Transfer,29,24,17,190.4,0,1,28.92,1,0
887,28747,342.33,Dining,Chicago,In-store,Debit Card,43,7,8,173.94,0,1,30.98,1,0
888,118,381.53,Travel,New York,Web,Debit Card,61,21,10,482.68,1,0,52.19,0,0
889,84472,346.98,Clothing,Seattle,Mobile,Credit Card,50,15,2,327.96,0,1,66.37,1,0
890,13235,239.82,Dining,New York,In-store,Bank Transfer,30,12,9,31.25,1,1,38.11,0,0
891,53442,510.21,Entertainment,Houston,Web,Credit Card,31,2,3,226.48,0,0,71.95,1,0
892,847,825.46,Electronics,New York,Web,Credit Card,41,2,18,440.0,1,0,33.62,1,0
893,10955,280.42,Entertainment,Chicago,In-store,Bank Transfer,51,23,7,164.7,1,1,29.03,1,0
894,79240,942.44,Clothing,Seattle,In-store,Bank Transfer,61,4,15,65.39,1,1,54.12,0,0
895,46515,873.46,Dining,Houston,In-store,Bank Transfer,43,25,18,384.02,1,1,2.37,0,0
896,6470,162.6,Clothing,Seattle,In-store,Debit Card,38,10,3,310.89,0,0,7.98,1,0
897,30106,786.49,Electronics,Los Angeles,In-store,Bank Transfer,45,29,14,293.75,1,1,41.8,0,1
898,42102,575.01,Grocery,New York,Mobile,Bank Transfer,65,6,2,45.72,1,0,94.29,0,0
899,64324,567.01,Grocery,Seattle,Mobile,Bank Transfer,53,20,14,87.44,1,0,72.15,1,1
900,58068,391.65,Clothing,San Francisco,Web,Credit Card,57,23,11,318.82,0,1,8.81,1,0
901,49377,501.65,Travel,New York,Mobile,Credit Card,19,9,16,119.76,0,1,84.63,0,0
902,45588,397.78,Dining,Los Angeles,Mobile,Debit Card,59,9,8,261.95,0,0,73.23,1,0
903,36977,540.19,Dining,Seattle,Mobile,Credit Card,26,19,7,281.54,0,0,61.09,1,0
904,67585,628.32,Grocery,Houston,In-store,Debit Card,40,1,11,156.08,0,1,82.03,0,0
905,78478,674.63,Entertainment,Los Angeles,Web,Credit Card,32,2,3,475.24,0,1,40.41,0,0
906,42534,532.95,Electronics,San Francisco,Web,Bank Transfer,30,7,17,424.38,1,1,22.15,1,0
907,1829,721.7,Entertainment,Seattle,Web,Credit Card,40,30,14,366.74,1,0,51.2,0,0
908,1918,142.14,Entertainment,Chicago,Web,Debit Card,34,10,6,57.44,1,0,54.88,0,0
909,20619,212.77,Clothing,New York,Mobile,Credit Card,65,12,8,70.94,0,1,53.83,1,0
910,32255,818.92,Grocery,Houston,Mobile,Bank Transfer,19,6,5,256.54,1,0,56.51,1,0
911,47363,323.21,Grocery,Chicago,In-store,Debit Card,37,12,8,97.14,1,0,94.87,1,0
912,20129,23.87,Grocery,Seattle,Web,Bank Transfer,37,1,2,489.57,0,1,90.22,1,0
913,59384,154.64,Clothing,Seattle,Mobile,Bank Transfer,63,5,15,96.09,1,0,87.57,0,0
914,65546,224.39,Travel,Los Angeles,Mobile,Debit Card,20,8,12,253.98,0,1,80.14,0,0
915,82181,957.37,Entertainment,Seattle,In-store,Bank Transfer,29,30,17,194.78,1,1,94.34,1,0
916,9866,573.47,Clothing,Houston,In-store,Bank Transfer,57,19,1,326.91,0,0,9.85,1,0
917,2220,932.8,Dining,Chicago,In-store,Credit Card,19,24,15,81.94,0,0,26.51,1,0
918,39810,575.59,Electronics,Houston,Mobile,Bank Transfer,53,1,14,226.55,0,1,49.51,1,0
919,5288,479.88,Travel,San Francisco,Mobile,Bank Transfer,31,17,16,151.86,1,0,84.65,0,0
920,34388,314.41,Dining,San Francisco,In-store,Bank Transfer,33,15,9,446.12,1,1,50.52,0,1
921,8513,606.76,Entertainment,New York,Web,Bank Transfer,36,24,1,39.48,0,0,74.8,1,1
922,1343,140.06,Grocery,New York,In-store,Debit Card,51,11,17,458.59,0,0,13.9,1,0
923,63077,898.36,Entertainment,San Francisco,In-store,Credit Card,61,6,13,419.84,1,0,25.24,0,0
924,19217,829.5,Clothing,Seattle,In-store,Bank Transfer,63,6,5,162.83,1,1,73.18,0,0
925,79768,318.21,Electronics,Houston,In-store,Bank Transfer,23,16,10,398.86,0,0,16.47,0,0
926,26615,952.84,Clothing,San Francisco,Mobile,Debit Card,30,12,6,34.98,1,1,35.14,0,0
927,36259,825.38,Travel,New York,Web,Bank Transfer,53,10,19,484.1,1,1,26.49,1,0
928,42079,666.64,Travel,San Francisco,In-store,Debit Card,39,5,13,272.77,1,1,34.99,0,0
929,83525,122.64,Electronics,Seattle,Web,Credit Card,35,28,1,165.57,0,0,70.83,0,0
930,12220,478.76,Dining,San Francisco,Web,Credit Card,29,22,15,194.04,0,1,36.78,0,0
931,236,506.6,Dining,Houston,Web,Bank Transfer,69,26,14,51.87,1,1,55.53,1,0
932,42930,233.32,Travel,Chicago,In-store,Bank Transfer,47,13,8,494.89,0,0,9.99,1,0
933,67445,80.89,Travel,Seattle,Mobile,Bank Transfer,70,5,10,38.86,1,1,80.5,0,0
934,8568,776.95,Grocery,New York,In-store,Debit Card,68,5,9,334.36,1,1,36.99,0,0
935,70793,122.91,Dining,Houston,Web,Bank Transfer,57,1,17,232.51,0,0,64.85,1,0
936,65442,594.7,Electronics,San Francisco,Web,Bank Transfer,24,21,9,475.48,0,1,72.54,1,0
937,84556,936.51,Dining,San Francisco,Mobile,Credit Card,49,19,3,138.08,0,0,20.97,0,0
938,73699,876.23,Grocery,Chicago,In-store,Bank Transfer,65,24,11,275.4,1,1,88.47,1,0
939,5416,278.47,Clothing,New York,Web,Credit Card,36,14,12,251.53,1,1,61.62,0,1
940,36160,851.6,Travel,New York,Mobile,Bank Transfer,23,27,10,357.38,0,0,42.87,1,0
941,43926,1.33,Travel,Los Angeles,Web,Credit Card,37,16,17,52.64,0,1,18.23,0,0
942,5952,18.67,Grocery,New York,Mobile,Bank Transfer,44,28,17,113.02,0,1,94.23,0,0
943,8008,602.95,Electronics,Chicago,Mobile,Credit Card,70,7,11,122.99,1,1,75.51,1,0
944,41833,365.43,Travel,Los Angeles,In-store,Debit Card,60,4,4,374.31,1,0,20.8,0,1
945,58597,387.07,Entertainment,Los Angeles,Web,Credit Card,54,16,7,110.79,1,0,33.77,1,0
946,30524,564.88,Travel,San Francisco,In-store,Credit Card,65,19,14,295.28,0,0,80.97,1,0
947,15525,192.59,Entertainment,San Francisco,Web,Credit Card,24,0,7,123.32,0,0,69.57,1,0
948,19283,212.54,Grocery,New York,In-store,Bank Transfer,22,21,8,433.58,1,0,76.58,0,0
949,23931,485.12,Grocery,Los Angeles,Web,Bank Transfer,28,17,1,472.25,0,1,44.12,0,0
950,78,754.5,Travel,San Francisco,In-store,Bank Transfer,32,14,4,268.88,0,0,71.65,0,0
951,20612,619.88,Dining,Chicago,Mobile,Debit Card,20,4,12,189.11,0,0,38.65,1,0
952,16985,298.06,Entertainment,San Francisco,Web,Debit Card,22,6,3,132.35,0,0,21.13,0,1
953,14061,430.91,Electronics,Seattle,Web,Credit Card,40,17,13,43.89,1,1,63.27,0,0
954,82986,171.49,Travel,Seattle,Mobile,Debit Card,70,5,6,148.88,0,1,97.6,0,0
955,84057,75.56,Electronics,San Francisco,In-store,Credit Card,54,21,11,334.03,1,0,31.06,0,0
956,43304,782.91,Travel,Los Angeles,Web,Credit Card,26,20,4,276.14,1,1,46.1,1,0
957,59208,266.12,Dining,Los Angeles,Web,Credit Card,32,4,16,473.14,0,1,67.4,0,0
958,75047,178.59,Dining,Houston,In-store,Debit Card,20,29,7,210.21,1,1,54.15,1,0
959,29288,691.93,Dining,Seattle,Mobile,Bank Transfer,46,18,11,353.05,1,1,84.34,1,0
960,39712,618.43,Clothing,Chicago,In-store,Debit Card,23,30,1,254.87,0,0,76.17,1,0
961,11955,633.56,Dining,Los Angeles,In-store,Credit Card,34,9,7,266.04,1,0,5.83,1,0
962,73341,229.67,Grocery,New York,In-store,Credit Card,43,14,12,148.53,1,1,99.84,0,0
963,72102,233.41,Grocery,Seattle,Web,Debit Card,38,9,7,238.38,1,1,75.24,0,0
964,71521,221.58,Clothing,Chicago,Mobile,Credit Card,25,26,7,245.98,1,1,86.39,0,0
965,18575,174.58,Entertainment,Chicago,Mobile,Credit Card,38,15,10,359.19,1,1,65.12,1,1
966,9185,656.07,Electronics,Los Angeles,In-store,Debit Card,28,11,16,471.51,1,0,85.63,0,0
967,19097,848.17,Travel,Chicago,Web,Debit Card,55,17,8,178.07,1,1,11.24,1,0
968,67729,724.59,Travel,Los Angeles,In-store,Debit Card,25,22,9,40.26,1,0,34.77,0,0
969,34017,792.3,Clothing,San Francisco,Web,Credit Card,59,0,9,258.22,0,1,87.64,0,0
970,11247,405.39,Grocery,Seattle,Web,Credit Card,41,15,2,281.34,0,0,20.17,0,0
971,45559,654.42,Travel,Houston,Web,Bank Transfer,52,21,13,100.85,0,1,7.82,1,0
972,18382,354.88,Grocery,San Francisco,Web,Bank Transfer,31,5,13,385.02,1,0,78.81,0,0
973,36456,525.98,Entertainment,Seattle,Mobile,Debit Card,31,2,4,492.77,1,0,83.55,1,0
974,4019,482.15,Electronics,Los Angeles,Web,Bank Transfer,27,1,12,473.97,1,0,16.27,1,0
975,11303,177.71,Entertainment,Seattle,Web,Credit Card,29,27,17,114.61,0,1,85.43,1,0
976,67507,387.69,Clothing,Los Angeles,In-store,Bank Transfer,55,1,2,440.17,0,0,68.68,0,0
977,41158,963.86,Dining,San Francisco,In-store,Credit Card,61,29,13,358.16,0,1,52.01,0,1
978,54918,249.33,Dining,New York,Mobile,Debit Card,63,12,18,237.85,1,0,83.03,1,0
979,83123,134.67,Dining,New York,In-store,Debit Card,51,8,15,279.49,0,0,41.92,1,0
980,24520,419.16,Entertainment,Seattle,Web,Credit Card,58,15,8,427.81,0,1,19.4,1,0
981,56820,790.55,Travel,New York,In-store,Bank Transfer,27,26,15,250.46,1,0,28.49,1,0
982,80911,582.57,Electronics,Los Angeles,Mobile,Debit Card,34,4,1,199.14,0,1,50.52,1,1
983,71325,681.29,Dining,Chicago,In-store,Debit Card,34,22,10,256.76,1,1,53.13,0,0
984,5409,190.51,Clothing,Los Angeles,In-store,Bank Transfer,20,27,12,297.98,0,1,80.56,0,0
985,59380,619.33,Clothing,Chicago,Mobile,Bank Transfer,48,20,5,110.76,1,1,79.14,0,0
986,25054,324.18,Dining,San Francisco,Mobile,Credit Card,68,6,9,452.44,1,0,58.14,1,0
987,9447,834.47,Dining,Houston,Web,Bank Transfer,18,12,8,343.61,1,0,78.08,1,0
988,923,629.67,Electronics,Chicago,In-store,Bank Transfer,29,19,16,323.97,1,1,19.18,0,0
989,51357,199.66,Dining,New York,Web,Bank Transfer,56,23,14,67.76,1,0,5.01,0,0
990,10790,65.55,Electronics,Los Angeles,In-store,Credit Card,21,28,13,310.0,0,0,87.36,1,0
991,66657,43.59,Clothing,San Francisco,In-store,Credit Card,59,26,13,78.06,1,1,7.56,1,1
992,44029,372.04,Dining,New York,Web,Debit Card,30,29,5,57.77,1,0,24.67,1,0
993,64485,266.59,Entertainment,San Francisco,In-store,Credit Card,51,25,16,273.11,1,1,69.53,0,0
994,32155,646.44,Entertainment,Houston,In-store,Debit Card,59,12,11,213.34,1,0,40.94,1,0
995,82871,499.83,Clothing,Los Angeles,In-store,Bank Transfer,38,26,5,302.63,0,0,87.63,1,0
996,2337,266.75,Electronics,Seattle,Mobile,Debit Card,39,25,13,62.83,1,1,29.8,1,1
997,67780,150.09,Entertainment,Los Angeles,Web,Debit Card,21,6,11,226.87,0,0,1.19,0,0
998,19030,128.07,Electronics,Houston,Mobile,Bank Transfer,35,9,19,103.9,1,0,30.07,1,0
999,59202,864.8,Entertainment,Los Angeles,Web,Debit Card,22,14,3,493.81,1,1,57.81,0,0
1000,32266,244.23,Entertainment,Seattle,Web,Credit Card,36,20,15,289.35,0,0,37.59,1,0
